Date,Open,High,Low,Close,Volume,Adj Close
2015-10-22,2021.880005,2055.199951,2021.880005,2052.51001,4430850000,2052.51001
2015-10-23,2058.189941,2079.73999,2058.189941,2075.149902,4108460000,2075.149902
2015-10-26,2075.080078,2075.139893,2066.530029,2071.179932,3385800000,2071.179932
2015-10-27,2068.75,2070.3701170000004,2058.840088,2065.889893,4216880000,2065.889893
2015-10-28,2066.47998,2090.350098,2063.110107,2090.350098,4698110000,2090.350098
2015-10-29,2088.350098,2092.52002,2082.6298829999996,2089.409912,4008940000,2089.409912
2015-10-30,2090.0,2094.320068,2079.340088,2079.360107,4256200000,2079.360107
2015-11-02,2080.76001,2106.199951,2080.76001,2104.050049,3760020000,2104.050049
2015-11-03,2102.6298829999996,2116.47998,2097.51001,2109.790039,4272060000,2109.790039
2015-11-04,2110.600098,2114.590088,2096.97998,2102.310059,4078870000,2102.310059
2015-11-05,2101.679932,2108.780029,2090.409912,2099.929932,4051890000,2099.929932
2015-11-06,2098.600098,2101.909912,2083.73999,2099.199951,4369020000,2099.199951
2015-11-09,2096.560059,2096.560059,2068.23999,2078.580078,3882350000,2078.580078
2015-11-10,2077.189941,2083.669922,2069.909912,2081.719971,3821440000,2081.719971
2015-11-11,2083.409912,2086.939941,2074.850098,2075.0,3692410000,2075.0
2015-11-12,2072.290039,2072.290039,2045.660034,2045.969971,4016370000,2045.969971
2015-11-13,2044.640015,2044.640015,2022.02002,2023.040039,4278750000,2023.040039
2015-11-16,2022.0799559999998,2053.219971,2019.390015,2053.189941,3741240000,2053.189941
2015-11-17,2053.669922,2066.689941,2045.9000239999998,2050.439941,4427350000,2050.439941
2015-11-18,2051.98999,2085.310059,2051.98999,2083.580078,3926390000,2083.580078
2015-11-19,2083.699951,2086.73999,2078.76001,2081.23999,3628110000,2081.23999
2015-11-20,2082.820068,2097.060059,2082.820068,2089.169922,3929600000,2089.169922
2015-11-23,2089.409912,2095.610107,2081.389893,2086.590088,3587980000,2086.590088
2015-11-24,2084.419922,2094.1201170000004,2070.290039,2089.139893,3884930000,2089.139893
2015-11-25,2089.300049,2093.0,2086.300049,2088.8701170000004,2852940000,2088.8701170000004
2015-11-27,2088.820068,2093.290039,2084.1298829999996,2090.110107,1466840000,2090.110107
2015-11-30,2090.949951,2093.810059,2080.409912,2080.409912,4245030000,2080.409912
2015-12-01,2082.929932,2103.3701170000004,2082.929932,2102.6298829999996,3712120000,2102.6298829999996
2015-12-02,2101.709961,2104.27002,2077.110107,2079.51001,3950640000,2079.51001
2015-12-03,2080.709961,2085.0,2042.3499760000002,2049.6201170000004,4306490000,2049.6201170000004
2015-12-04,2051.23999,2093.840088,2051.23999,2091.689941,4214910000,2091.689941
2015-12-07,2090.419922,2090.419922,2066.780029,2077.070068,4043820000,2077.070068
2015-12-08,2073.389893,2073.850098,2052.320068,2063.590088,4173570000,2063.590088
2015-12-09,2061.169922,2080.330078,2036.530029,2047.619995,4385250000,2047.619995
2015-12-10,2047.930054,2067.649902,2045.6700440000002,2052.22998,3715150000,2052.22998
2015-12-11,2047.27002,2047.27002,2008.800049,2012.369995,4301060000,2012.369995
2015-12-14,2013.369995,2022.9200440000002,1993.2600100000002,2021.939941,4612440000,2021.939941
2015-12-15,2025.550049,2053.8701170000004,2025.550049,2043.410034,4353540000,2043.410034
2015-12-16,2046.5,2076.719971,2042.430054,2073.070068,4635450000,2073.070068
2015-12-17,2073.76001,2076.3701170000004,2041.660034,2041.890015,4327390000,2041.890015
2015-12-18,2040.810059,2040.810059,2005.3299559999998,2005.550049,6683070000,2005.550049
2015-12-21,2010.27002,2022.9000239999998,2005.930054,2021.1500239999998,3760280000,2021.1500239999998
2015-12-22,2023.1500239999998,2042.7399899999998,2020.4899899999998,2038.969971,3520860000,2038.969971
2015-12-23,2042.199951,2064.72998,2042.199951,2064.290039,3484090000,2064.290039
2015-12-24,2063.52002,2067.360107,2058.72998,2060.98999,1411860000,2060.98999
2015-12-28,2057.77002,2057.77002,2044.199951,2056.5,2492510000,2056.5
2015-12-29,2060.540039,2081.560059,2060.540039,2078.360107,2542000000,2078.360107
2015-12-30,2077.340088,2077.340088,2061.969971,2063.360107,2367430000,2063.360107
2015-12-31,2060.590088,2062.540039,2043.619995,2043.939941,2655330000,2043.939941
